id,name,url,ESG,E,S,G
278,Noiz,https://icomarks.com/ico/Noiz,0.000 ,0.000 ,0.000 ,0.000 
301,Allabout.me,https://icomarks.com/ico/Allabout.me,0.000 ,0.000 ,0.000 ,0.000 
327,LocalAgro,https://icomarks.com/ico/LocalAgro,0.000 ,0.000 ,0.000 ,0.000 
329,MEDIAR,https://icomarks.com/ico/MEDIAR,0.000 ,0.000 ,0.000 ,0.000 
332,Nominex,https://icomarks.com/ico/Nominex,0.000 ,0.000 ,0.000 ,0.000 
344,Space.Cloud.Unit,https://icomarks.com/ico/Space.Cloud.Unit,0.000 ,0.000 ,0.000 ,0.000 
364,Emirex Token,https://icomarks.com/ico/Emirex-Token,0.000 ,0.000 ,0.000 ,0.000 
370,Hearo.fm,https://icomarks.com/ico/Hearo.fm,0.000 ,0.000 ,0.000 ,0.000 
377,Land LayBy Listing Project,https://icomarks.com/ico/Land-LayBy-Listing-Project,0.000 ,0.000 ,0.000 ,0.000 
412,AIRSTAYZâ„¢,https://icomarks.com/ico/AIRSTAYZâ„¢,0.000 ,0.000 ,0.000 ,0.000 
426,Cornucopia.io,https://icomarks.com/ico/Cornucopia.io,0.000 ,0.000 ,0.000 ,0.000 
428,Creator.ai,https://icomarks.com/ico/Creator.ai,0.000 ,0.000 ,0.000 ,0.000 
446,Kinguin.io,https://icomarks.com/ico/Kinguin.io,0.000 ,0.000 ,0.000 ,0.000 
463,NYNJA,https://icomarks.com/ico/NYNJA,0.000 ,0.000 ,0.000 ,0.000 
476,SNTX IEO,https://icomarks.com/ico/SNTX-IEO,0.000 ,0.000 ,0.000 ,0.000 
483,Truegym,https://icomarks.com/ico/Truegym,0.000 ,0.000 ,0.000 ,0.000 
495,Alluma.io,https://icomarks.com/ico/Alluma.io,0.000 ,0.000 ,0.000 ,0.000 
496,Alphacat,https://icomarks.com/ico/Alphacat,0.000 ,0.000 ,0.000 ,0.000 
497,Americans Bitcoin,https://icomarks.com/ico/Americans-Bitcoin,0.000 ,0.000 ,0.000 ,0.000 
499,ARCH CRYPTON,https://icomarks.com/ico/ARCH-CRYPTON,0.000 ,0.000 ,0.000 ,0.000 
503,Baltic.fund,https://icomarks.com/ico/Baltic.fund,0.000 ,0.000 ,0.000 ,0.000 
527,Elige.re,https://icomarks.com/ico/Elige.re,0.000 ,0.000 ,0.000 ,0.000 
541,Ink Labs Foundation,https://icomarks.com/ico/Ink-Labs-Foundation,0.000 ,0.000 ,0.000 ,0.000 
562,REVOIL,https://icomarks.com/ico/REVOIL,0.006 ,0.000 ,0.002 ,0.004 
564,SEN,https://icomarks.com/ico/SEN,0.000 ,0.000 ,0.000 ,0.000 
570,The Power,https://icomarks.com/ico/The-Power,0.000 ,0.000 ,0.000 ,0.000 
610,Etheracoin,https://icomarks.com/ico/Etheracoin,0.000 ,0.000 ,0.000 ,0.000 
619,Hellenium,https://icomarks.com/ico/Hellenium,0.000 ,0.000 ,0.000 ,0.000 
631,Mom.life,https://icomarks.com/ico/Mom.life,0.021 ,0.000 ,0.019 ,0.002 
644,Pocket<U+0441>on,https://icomarks.com/ico/Pocket<U+0441>on,0.000 ,0.000 ,0.000 ,0.000 
646,Procurean,https://icomarks.com/ico/Procurean,0.000 ,0.000 ,0.000 ,0.000 
666,VeryFile,https://icomarks.com/ico/VeryFile,0.000 ,0.000 ,0.000 ,0.000 
671,Xeophin,https://icomarks.com/ico/Xeophin,0.000 ,0.000 ,0.000 ,0.000 
674,Afincoin,https://icomarks.com/ico/Afincoin,0.000 ,0.000 ,0.000 ,0.000 
686,Cannabium,https://icomarks.com/ico/Cannabium,0.000 ,0.000 ,0.000 ,0.000 
690,ClanPlay,https://icomarks.com/ico/ClanPlay,0.000 ,0.000 ,0.000 ,0.000 
698,Decent.bet,https://icomarks.com/ico/Decent.bet,0.000 ,0.000 ,0.000 ,0.000 
706,Eminer,https://icomarks.com/ico/Eminer,0.000 ,0.000 ,0.000 ,0.000 
708,EPIKTOKEN,https://icomarks.com/ico/EPIKTOKEN,0.000 ,0.000 ,0.000 ,0.000 
746,NWS.One,https://icomarks.com/ico/NWS.One,0.000 ,0.000 ,0.000 ,0.000 
748,Ormeus,https://icomarks.com/ico/Ormeus,0.000 ,0.000 ,0.000 ,0.000 
772,STEGOS,https://icomarks.com/ico/STEGOS,0.000 ,0.000 ,0.000 ,0.000 
776,Tipbot v1,https://icomarks.com/ico/Tipbot-v1,0.000 ,0.000 ,0.000 ,0.000 
779,Vera Protocol,https://icomarks.com/ico/Vera-Protocol,0.000 ,0.000 ,0.000 ,0.000 
791,AZBI,https://icomarks.com/ico/AZBI,0.000 ,0.000 ,0.000 ,0.000 
804,Crypt-Oink on RAKUN Project,https://icomarks.com/ico/Crypt-Oink-on-RAKUN-Project,0.000 ,0.000 ,0.000 ,0.000 
813,dutyof.care,https://icomarks.com/ico/dutyof.care,0.002 ,0.000 ,0.002 ,0.000 
815,ehab,https://icomarks.com/ico/ehab,0.000 ,0.000 ,0.000 ,0.000 
816,Engineer.ai,https://icomarks.com/ico/Engineer.ai,0.000 ,0.000 ,0.000 ,0.000 
828,Gaming Stars,https://icomarks.com/ico/Gaming-Stars,0.000 ,0.000 ,0.000 ,0.000 
833,HealthNet,https://icomarks.com/ico/HealthNet,0.000 ,0.000 ,0.000 ,0.000 
834,Helex,https://icomarks.com/ico/Helex,0.000 ,0.000 ,0.000 ,0.000 
849,MatrixONE,https://icomarks.com/ico/MatrixONE,0.000 ,0.000 ,0.000 ,0.000 
863,Nilex,https://icomarks.com/ico/Nilex,0.000 ,0.000 ,0.000 ,0.000 
909,VeChain,https://icomarks.com/ico/VeChain,0.000 ,0.000 ,0.000 ,0.000 
910,Virtonomics,https://icomarks.com/ico/Virtonomics,0.000 ,0.000 ,0.000 ,0.000 
921,AMICORUM.LIVE,https://icomarks.com/ico/AMICORUM.LIVE,0.000 ,0.000 ,0.000 ,0.000 
929,Carats.io,https://icomarks.com/ico/Carats.io,0.000 ,0.000 ,0.000 ,0.000 
932,Ceybit,https://icomarks.com/ico/Ceybit,0.000 ,0.000 ,0.000 ,0.000 
940,Dollero Technology,https://icomarks.com/ico/Dollero-Technology,0.000 ,0.000 ,0.000 ,0.000 
943,Elixir,https://icomarks.com/ico/Elixir,0.000 ,0.000 ,0.000 ,0.000 
945,EXIMCHAIN,https://icomarks.com/ico/EXIMCHAIN,0.008 ,0.000 ,0.002 ,0.006 
962,Kryptopy,https://icomarks.com/ico/Kryptopy,0.000 ,0.000 ,0.000 ,0.000 
968,Mass,https://icomarks.com/ico/Mass,0.000 ,0.000 ,0.000 ,0.000 
990,Retail.Global,https://icomarks.com/ico/Retail.Global,0.000 ,0.000 ,0.000 ,0.000 
992,Saat,https://icomarks.com/ico/Saat,0.000 ,0.000 ,0.000 ,0.000 
996,ShoCoin,https://icomarks.com/ico/ShoCoin,0.000 ,0.000 ,0.000 ,0.000 
1008,ViewChain,https://icomarks.com/ico/ViewChain,0.000 ,0.000 ,0.000 ,0.000 
1030,DeepBrain Chain,https://icomarks.com/ico/DeepBrain-Chain,0.004 ,0.000 ,0.004 ,0.000 
1034,EcoPole.farm,https://icomarks.com/ico/EcoPole.farm,0.014 ,0.008 ,0.004 ,0.002 
1058,LTO Network,https://icomarks.com/ico/LTO-Network,0.000 ,0.000 ,0.000 ,0.000 
1061,Mplus,https://icomarks.com/ico/Mplus,0.000 ,0.000 ,0.000 ,0.000 
1063,Onyx,https://icomarks.com/ico/Onyx,0.000 ,0.000 ,0.000 ,0.000 
1070,Savior,https://icomarks.com/ico/Savior,0.000 ,0.000 ,0.000 ,0.000 
1087,4lions.pro,https://icomarks.com/ico/4lions.pro,0.000 ,0.000 ,0.000 ,0.000 
1088,777.Bingo,https://icomarks.com/ico/777.Bingo,0.000 ,0.000 ,0.000 ,0.000 
1090,Alchemint,https://icomarks.com/ico/Alchemint,0.006 ,0.000 ,0.002 ,0.004 
1096,Bess Coin,https://icomarks.com/ico/Bess-Coin,0.000 ,0.000 ,0.000 ,0.000 
1097,BINEX.TRADE,https://icomarks.com/ico/BINEX.TRADE,0.000 ,0.000 ,0.000 ,0.000 
1102,BlingFinance,https://icomarks.com/ico/BlingFinance,0.000 ,0.000 ,0.000 ,0.000 
1121,Intellectual.Network,https://icomarks.com/ico/Intellectual.Network,0.000 ,0.000 ,0.000 ,0.000 
1122,Jarvis+,https://icomarks.com/ico/Jarvis+,0.000 ,0.000 ,0.000 ,0.000 
1156,VMC,https://icomarks.com/ico/VMC,0.000 ,0.000 ,0.000 ,0.000 
1164,Blockchain.aero,https://icomarks.com/ico/Blockchain.aero,0.000 ,0.000 ,0.000 ,0.000 
1168,Brewers <U+0421>oin,https://icomarks.com/ico/Brewers-<U+0421>oin,0.000 ,0.000 ,0.000 ,0.000 
1178,Flash,https://icomarks.com/ico/Flash,0.000 ,0.000 ,0.000 ,0.000 
1183,Hilo.io,https://icomarks.com/ico/Hilo.io,0.000 ,0.000 ,0.000 ,0.000 
1186,Loyaltychain,https://icomarks.com/ico/Loyaltychain,0.000 ,0.000 ,0.000 ,0.000 
1188,Medicorum,https://icomarks.com/ico/Medicorum,0.000 ,0.000 ,0.000 ,0.000 
1190,MoneyTap Token,https://icomarks.com/ico/MoneyTap-Token,0.000 ,0.000 ,0.000 ,0.000 
1196,PAL Network,https://icomarks.com/ico/PAL-Network,0.000 ,0.000 ,0.000 ,0.000 
1197,Photon,https://icomarks.com/ico/Photon,0.000 ,0.000 ,0.000 ,0.000 
1203,SamBanx,https://icomarks.com/ico/SamBanx,0.000 ,0.000 ,0.000 ,0.000 
1209,88 Coin,https://icomarks.com/ico/88-Coin,0.000 ,0.000 ,0.000 ,0.000 
1211,Aita.network,https://icomarks.com/ico/Aita.network,0.000 ,0.000 ,0.000 ,0.000 
1218,Blackwave,https://icomarks.com/ico/Blackwave,0.000 ,0.000 ,0.000 ,0.000 
1232,Host.Games,https://icomarks.com/ico/Host.Games,0.000 ,0.000 ,0.000 ,0.000 
1245,Pointnity Network,https://icomarks.com/ico/Pointnity-Network,0.000 ,0.000 ,0.000 ,0.000 
1252,Starkware,https://icomarks.com/ico/Starkware,0.000 ,0.000 ,0.000 ,0.000 
1277,Loanbyte,https://icomarks.com/ico/Loanbyte,0.000 ,0.000 ,0.000 ,0.000 
1282,Oyoba Inc.,https://icomarks.com/ico/Oyoba-Inc.,0.000 ,0.000 ,0.000 ,0.000 
1289,Pyrex,https://icomarks.com/ico/Pyrex,0.000 ,0.000 ,0.000 ,0.000 
1298,UXT,https://icomarks.com/ico/UXT,0.000 ,0.000 ,0.000 ,0.000 
1336,Witnet â€” Decentralized Oracle Network,https://icomarks.com/ico/Witnet-â€”-Decentralized-Oracle-Network,0.000 ,0.000 ,0.000 ,0.000 
1354,AgreCoin (ACN),https://icomarks.com/ico/AgreCoin-(ACN),0.011 ,0.000 ,0.000 ,0.011 
1369,Buddy,https://icomarks.com/ico/Buddy,0.000 ,0.000 ,0.000 ,0.000 
1371,Libra,https://icomarks.com/ico/Libra,0.000 ,0.000 ,0.000 ,0.000 
1377,Astral9,https://icomarks.com/ico/Astral9,0.000 ,0.000 ,0.000 ,0.000 
1381,Pre-Charge,https://icomarks.com/ico/Pre-Charge,0.000 ,0.000 ,0.000 ,0.000 
1395,FAYTHE.IO,https://icomarks.com/ico/FAYTHE.IO,0.000 ,0.000 ,0.000 ,0.000 
1402,Vio,https://icomarks.com/ico/Vio,0.000 ,0.000 ,0.000 ,0.000 
1403,Calibra,https://icomarks.com/ico/Calibra,0.000 ,0.000 ,0.000 ,0.000 
1409,NeoPlace,https://icomarks.com/ico/NeoPlace,0.000 ,0.000 ,0.000 ,0.000 
1411,CryptoHawk,https://icomarks.com/ico/CryptoHawk,0.000 ,0.000 ,0.000 ,0.000 
1417,Charitize.click,https://icomarks.com/ico/Charitize.click,0.000 ,0.000 ,0.000 ,0.000 
1431,youengine,https://icomarks.com/ico/youengine,0.000 ,0.000 ,0.000 ,0.000 
1439,Roobee,https://icomarks.com/ico/Roobee,0.000 ,0.000 ,0.000 ,0.000 
1441,Blockchain.io,https://icomarks.com/ico/Blockchain.io,0.000 ,0.000 ,0.000 ,0.000 
1449,HEROIC.com,https://icomarks.com/ico/HEROIC.com,0.000 ,0.000 ,0.000 ,0.000 
1452,QDAO DeFi  â€œDecentralized Financeâ€,https://icomarks.com/ico/QDAO-DeFi--â€œDecentralized-Financeâ€,0.000 ,0.000 ,0.000 ,0.000 
1471,Konstellation's DARC Token,https://icomarks.com/ico/Konstellation's-DARC-Token,0.000 ,0.000 ,0.000 ,0.000 
1474,MetaMorph.pro,https://icomarks.com/ico/MetaMorph.pro,0.000 ,0.000 ,0.000 ,0.000 
1478,Ojooo,https://icomarks.com/ico/Ojooo,0.000 ,0.000 ,0.000 ,0.000 
1482,SIX.Network,https://icomarks.com/ico/SIX.Network,0.021 ,0.000 ,0.013 ,0.008 
1495,Cappasity,https://icomarks.com/ico/Cappasity,0.000 ,0.000 ,0.000 ,0.000 
1512,Remco,https://icomarks.com/ico/Remco,0.000 ,0.000 ,0.000 ,0.000 
1514,Sparkle,https://icomarks.com/ico/Sparkle,0.000 ,0.000 ,0.000 ,0.000 
1516,The 4th Pillar,https://icomarks.com/ico/The-4th-Pillar,0.000 ,0.000 ,0.000 ,0.000 
1535,Beverage.cash,https://icomarks.com/ico/Beverage.cash,0.000 ,0.000 ,0.000 ,0.000 
1539,BitValve,https://icomarks.com/ico/BitValve,0.000 ,0.000 ,0.000 ,0.000 
1548,BuyAnyLight (BAL),https://icomarks.com/ico/BuyAnyLight-(BAL),0.000 ,0.000 ,0.000 ,0.000 
1549,BX.BET,https://icomarks.com/ico/BX.BET,0.000 ,0.000 ,0.000 ,0.000 
1550,CargoCoin,https://icomarks.com/ico/CargoCoin,0.000 ,0.000 ,0.000 ,0.000 
1571,ECOSC.io,https://icomarks.com/ico/ECOSC.io,0.012 ,0.000 ,0.008 ,0.004 
1572,Elysian,https://icomarks.com/ico/Elysian,0.000 ,0.000 ,0.000 ,0.000 
1600,iCasting.io,https://icomarks.com/ico/iCasting.io,0.000 ,0.000 ,0.000 ,0.000 
1621,Lynked.World,https://icomarks.com/ico/Lynked.World,0.000 ,0.000 ,0.000 ,0.000 
1631,Quube.exchange,https://icomarks.com/ico/Quube.exchange,0.000 ,0.000 ,0.000 ,0.000 
1643,Solve.Care,https://icomarks.com/ico/Solve.Care,0.006 ,0.002 ,0.004 ,0.000 
1652,Tap4.Menu,https://icomarks.com/ico/Tap4.Menu,0.000 ,0.000 ,0.000 ,0.000 
1656,The Abyss (DAICO),https://icomarks.com/ico/The-Abyss-(DAICO),0.000 ,0.000 ,0.000 ,0.000 
1667,VIHOR - Sports Challenges,https://icomarks.com/ico/VIHOR---Sports-Challenges,0.000 ,0.000 ,0.000 ,0.000 
1692,Ammeris,https://icomarks.com/ico/Ammeris,0.000 ,0.000 ,0.000 ,0.000 
1698,Astrome ICO,https://icomarks.com/ico/Astrome-ICO,0.000 ,0.000 ,0.000 ,0.000 
1703,BCoin.sg,https://icomarks.com/ico/BCoin.sg,0.000 ,0.000 ,0.000 ,0.000 
1712,Blockscart,https://icomarks.com/ico/Blockscart,0.000 ,0.000 ,0.000 ,0.000 
1713,Boomstarter.Network,https://icomarks.com/ico/Boomstarter.Network,0.000 ,0.000 ,0.000 ,0.000 
1717,Capverto,https://icomarks.com/ico/Capverto,0.000 ,0.000 ,0.000 ,0.000 
1731,CZero,https://icomarks.com/ico/CZero,0.000 ,0.000 ,0.000 ,0.000 
1736,Dbrain,https://icomarks.com/ico/Dbrain,0.000 ,0.000 ,0.000 ,0.000 
1742,Effect.AI,https://icomarks.com/ico/Effect.AI,0.000 ,0.000 ,0.000 ,0.000 
1752,Files.fm Library,https://icomarks.com/ico/Files.fm-Library,0.000 ,0.000 ,0.000 ,0.000 
1777,IDAC,https://icomarks.com/ico/IDAC,0.000 ,0.000 ,0.000 ,0.000 
1782,Invox Finance,https://icomarks.com/ico/Invox-Finance,0.000 ,0.000 ,0.000 ,0.000 
1786,IZX,https://icomarks.com/ico/IZX,0.000 ,0.000 ,0.000 ,0.000 
1790,Jury.Online,https://icomarks.com/ico/Jury.Online,0.000 ,0.000 ,0.000 ,0.000 
1792,Kasko2go,https://icomarks.com/ico/Kasko2go,0.000 ,0.000 ,0.000 ,0.000 
1793,Kepler Token,https://icomarks.com/ico/Kepler-Token,0.000 ,0.000 ,0.000 ,0.000 
1803,MeconCash,https://icomarks.com/ico/MeconCash,0.011 ,0.009 ,0.002 ,0.000 
1806,Morpheus Infrastructure Token,https://icomarks.com/ico/Morpheus-Infrastructure-Token,0.000 ,0.000 ,0.000 ,0.000 
1811,N.Exchange,https://icomarks.com/ico/N.Exchange,0.000 ,0.000 ,0.000 ,0.000 
1819,Ã•pet Foundation,https://icomarks.com/ico/Ã•pet-Foundation,0.000 ,0.000 ,0.000 ,0.000 
1825,Petchains,https://icomarks.com/ico/Petchains,0.000 ,0.000 ,0.000 ,0.000 
1831,PROOF OF TOSS,https://icomarks.com/ico/PROOF-OF-TOSS,0.000 ,0.000 ,0.000 ,0.000 
1836,Review.Network,https://icomarks.com/ico/Review.Network,0.000 ,0.000 ,0.000 ,0.000 
1841,Selfie GO,https://icomarks.com/ico/Selfie-GO,0.000 ,0.000 ,0.000 ,0.000 
1863,Travala,https://icomarks.com/ico/Travala,0.000 ,0.000 ,0.000 ,0.000 
1868,ubiatarplay.io,https://icomarks.com/ico/ubiatarplay.io,0.000 ,0.000 ,0.000 ,0.000 
1897,Zetanet: Blockchain 5.0 Project,https://icomarks.com/ico/Zetanet:-Blockchain-5.0-Project,0.000 ,0.000 ,0.000 ,0.000 
1902,aGifttoken Stage I,https://icomarks.com/ico/aGifttoken-Stage-I,0.000 ,0.000 ,0.000 ,0.000 
1905,Arium 2.0,https://icomarks.com/ico/Arium-2.0,0.000 ,0.000 ,0.000 ,0.000 
1912,BitOrb Exchange,https://icomarks.com/ico/BitOrb-Exchange,0.000 ,0.000 ,0.000 ,0.000 
1914,Bitwin 2.0,https://icomarks.com/ico/Bitwin-2.0,0.000 ,0.000 ,0.000 ,0.000 
1917,BlooCYS,https://icomarks.com/ico/BlooCYS,0.000 ,0.000 ,0.000 ,0.000 
1924,CHERR.IO,https://icomarks.com/ico/CHERR.IO,0.000 ,0.000 ,0.000 ,0.000 
1926,Coin Analyst,https://icomarks.com/ico/Coin-Analyst,0.000 ,0.000 ,0.000 ,0.000 
1932,Crypto Circle eXchange,https://icomarks.com/ico/Crypto-Circle-eXchange,0.000 ,0.000 ,0.000 ,0.000 
1962,GPToken,https://icomarks.com/ico/GPToken,0.000 ,0.000 ,0.000 ,0.000 
1964,GSC Platform,https://icomarks.com/ico/GSC-Platform,0.000 ,0.000 ,0.000 ,0.000 
1991,Muusic,https://icomarks.com/ico/Muusic,0.000 ,0.000 ,0.000 ,0.000 
1994,NHCT,https://icomarks.com/ico/NHCT,0.000 ,0.000 ,0.000 ,0.000 
2005,PROT,https://icomarks.com/ico/PROT,0.000 ,0.000 ,0.000 ,0.000 
2012,Sidera,https://icomarks.com/ico/Sidera,0.000 ,0.000 ,0.000 ,0.000 
2015,Stips,https://icomarks.com/ico/Stips,0.000 ,0.000 ,0.000 ,0.000 
2029,Viola.AI,https://icomarks.com/ico/Viola.AI,0.000 ,0.000 ,0.000 ,0.000 
2042,AIO.Community,https://icomarks.com/ico/AIO.Community,0.000 ,0.000 ,0.000 ,0.000 
2055,Block-Chain.com,https://icomarks.com/ico/Block-Chain.com,0.000 ,0.000 ,0.000 ,0.000 
2056,blocksquare.io,https://icomarks.com/ico/blocksquare.io,0.000 ,0.000 ,0.000 ,0.000 
2058,Blupass ICO,https://icomarks.com/ico/Blupass-ICO,0.000 ,0.000 ,0.000 ,0.000 
2064,Bytus,https://icomarks.com/ico/Bytus,0.000 ,0.000 ,0.000 ,0.000 
2069,Clash&GO,https://icomarks.com/ico/Clash&GO,0.000 ,0.000 ,0.000 ,0.000 
2080,CryptoBnB,https://icomarks.com/ico/CryptoBnB,0.000 ,0.000 ,0.000 ,0.000 
2085,DEEP AERO,https://icomarks.com/ico/DEEP-AERO,0.000 ,0.000 ,0.000 ,0.000 
2096,Everest,https://icomarks.com/ico/Everest,0.000 ,0.000 ,0.000 ,0.000 
2104,Gaia,https://icomarks.com/ico/Gaia,0.000 ,0.000 ,0.000 ,0.000 
2122,Karatgold Coin (KBC),https://icomarks.com/ico/Karatgold-Coin-(KBC),0.004 ,0.000 ,0.002 ,0.002 
2136,LoveBlock.one,https://icomarks.com/ico/LoveBlock.one,0.000 ,0.000 ,0.000 ,0.000 
2142,MOBILINK-COIN,https://icomarks.com/ico/MOBILINK-COIN,0.000 ,0.000 ,0.000 ,0.000 
2147,Natmin,https://icomarks.com/ico/Natmin,0.000 ,0.000 ,0.000 ,0.000 
2173,RewardMob,https://icomarks.com/ico/RewardMob,0.000 ,0.000 ,0.000 ,0.000 
2199,Tradove B2BCoin,https://icomarks.com/ico/Tradove-B2BCoin,0.000 ,0.000 ,0.000 ,0.000 
2222,ZeroEdge.Bet,https://icomarks.com/ico/ZeroEdge.Bet,0.000 ,0.000 ,0.000 ,0.000 
2223,Zyne coin,https://icomarks.com/ico/Zyne-coin,0.004 ,0.000 ,0.002 ,0.002 
2248,Caspian,https://icomarks.com/ico/Caspian,0.000 ,0.000 ,0.000 ,0.000 
2249,Chek,https://icomarks.com/ico/Chek,0.000 ,0.000 ,0.000 ,0.000 
2252,CoinDeal,https://icomarks.com/ico/CoinDeal,0.000 ,0.000 ,0.000 ,0.000 
2255,Contractium.io,https://icomarks.com/ico/Contractium.io,0.000 ,0.000 ,0.000 ,0.000 
2263,CryptoWarsOU,https://icomarks.com/ico/CryptoWarsOU,0.000 ,0.000 ,0.000 ,0.000 
2273,eHarvestHub,https://icomarks.com/ico/eHarvestHub,0.000 ,0.000 ,0.000 ,0.000 
2283,Gameflip - FLIP,https://icomarks.com/ico/Gameflip---FLIP,0.000 ,0.000 ,0.000 ,0.000 
2287,GoldBox.io,https://icomarks.com/ico/GoldBox.io,0.000 ,0.000 ,0.000 ,0.000 
2289,GPCC  - Global Protected Crypto Copyright,https://icomarks.com/ico/GPCC----Global-Protected-Crypto-Copyright,0.000 ,0.000 ,0.000 ,0.000 
2302,King Slayer,https://icomarks.com/ico/King-Slayer,0.000 ,0.000 ,0.000 ,0.000 
2306,LimonX,https://icomarks.com/ico/LimonX,0.000 ,0.000 ,0.000 ,0.000 
2309,Loyakk,https://icomarks.com/ico/Loyakk,0.000 ,0.000 ,0.000 ,0.000 
2312,Market.space,https://icomarks.com/ico/Market.space,0.000 ,0.000 ,0.000 ,0.000 
2319,Metabase Network,https://icomarks.com/ico/Metabase-Network,0.000 ,0.000 ,0.000 ,0.000 
2326,MorCrypto Exchange,https://icomarks.com/ico/MorCrypto-Exchange,0.000 ,0.000 ,0.000 ,0.000 
2335,OZOTOP,https://icomarks.com/ico/OZOTOP,0.000 ,0.000 ,0.000 ,0.000 
2342,QAN Blockchain Platform,https://icomarks.com/ico/QAN-Blockchain-Platform,0.000 ,0.000 ,0.000 ,0.000 
2372,Tresorio HUB,https://icomarks.com/ico/Tresorio-HUB,0.000 ,0.000 ,0.000 ,0.000 
2376,Upthinity,https://icomarks.com/ico/Upthinity,0.000 ,0.000 ,0.000 ,0.000 
2377,Velix.ID,https://icomarks.com/ico/Velix.ID,0.000 ,0.000 ,0.000 ,0.000 
2386,AgriChain,https://icomarks.com/ico/AgriChain,0.000 ,0.000 ,0.000 ,0.000 
2387,Algory Project,https://icomarks.com/ico/Algory-Project,0.000 ,0.000 ,0.000 ,0.000 
2392,ASOBI COIN,https://icomarks.com/ico/ASOBI-COIN,0.000 ,0.000 ,0.000 ,0.000 
2399,Birake,https://icomarks.com/ico/Birake,0.000 ,0.000 ,0.000 ,0.000 
2405,Bob's Repair,https://icomarks.com/ico/Bob's-Repair,0.004 ,0.000 ,0.002 ,0.002 
2413,Ccecoin,https://icomarks.com/ico/Ccecoin,0.006 ,0.000 ,0.004 ,0.002 
2429,ELAD Network,https://icomarks.com/ico/ELAD-Network,0.000 ,0.000 ,0.000 ,0.000 
2433,Everex,https://icomarks.com/ico/Everex,0.000 ,0.000 ,0.000 ,0.000 
2444,Grain.io,https://icomarks.com/ico/Grain.io,0.002 ,0.000 ,0.000 ,0.002 
2463,LCCX - London Crypto Currency Exchange,https://icomarks.com/ico/LCCX---London-Crypto-Currency-Exchange,0.000 ,0.000 ,0.000 ,0.000 
2465,LEXIT,https://icomarks.com/ico/LEXIT,0.000 ,0.000 ,0.000 ,0.000 
2470,Medipedia,https://icomarks.com/ico/Medipedia,0.000 ,0.000 ,0.000 ,0.000 
2475,NOMAD.space,https://icomarks.com/ico/NOMAD.space,0.000 ,0.000 ,0.000 ,0.000 
2502,Sp8de,https://icomarks.com/ico/Sp8de,0.000 ,0.000 ,0.000 ,0.000 
2503,Spectre,https://icomarks.com/ico/Spectre,0.000 ,0.000 ,0.000 ,0.000 
2504,SportGift,https://icomarks.com/ico/SportGift,0.000 ,0.000 ,0.000 ,0.000 
2541,Alprockz,https://icomarks.com/ico/Alprockz,0.000 ,0.000 ,0.000 ,0.000 
2550,Baanx.com,https://icomarks.com/ico/Baanx.com,0.000 ,0.000 ,0.000 ,0.000 
2561,BÃ¶rser,https://icomarks.com/ico/BÃ¶rser,0.000 ,0.000 ,0.000 ,0.000 
2572,CRYPTO TRON EXCHANGE AND SHOP,https://icomarks.com/ico/CRYPTO-TRON-EXCHANGE-AND-SHOP,0.000 ,0.000 ,0.000 ,0.000 
2581,echarge.work,https://icomarks.com/ico/echarge.work,0.002 ,0.002 ,0.000 ,0.000 
2584,Empleos.io,https://icomarks.com/ico/Empleos.io,0.000 ,0.000 ,0.000 ,0.000 
2600,Hydrostandart.io,https://icomarks.com/ico/Hydrostandart.io,0.023 ,0.008 ,0.013 ,0.002 
2604,IP.Gold,https://icomarks.com/ico/IP.Gold,0.000 ,0.000 ,0.000 ,0.000 
2614,MoonTrader,https://icomarks.com/ico/MoonTrader,0.000 ,0.000 ,0.000 ,0.000 
2625,Out of the Cloud,https://icomarks.com/ico/Out-of-the-Cloud,0.000 ,0.000 ,0.000 ,0.000 
2635,Ravn's Korrax,https://icomarks.com/ico/Ravn's-Korrax,0.000 ,0.000 ,0.000 ,0.000 
2636,RE CITY HOUSE,https://icomarks.com/ico/RE-CITY-HOUSE,0.000 ,0.000 ,0.000 ,0.000 
2638,Reflexion Lounge (XRLO),https://icomarks.com/ico/Reflexion-Lounge-(XRLO),0.000 ,0.000 ,0.000 ,0.000 
2644,Sociall,https://icomarks.com/ico/Sociall,0.000 ,0.000 ,0.000 ,0.000 
2648,SWAPS.NETWORK,https://icomarks.com/ico/SWAPS.NETWORK,0.000 ,0.000 ,0.000 ,0.000 
2655,Touchcon,https://icomarks.com/ico/Touchcon,0.000 ,0.000 ,0.000 ,0.000 
2663,Want Marketplaces,https://icomarks.com/ico/Want-Marketplaces,0.000 ,0.000 ,0.000 ,0.000 
2691,BF Token,https://icomarks.com/ico/BF-Token,0.010 ,0.000 ,0.008 ,0.002 
2695,BIT.GAME,https://icomarks.com/ico/BIT.GAME,0.000 ,0.000 ,0.000 ,0.000 
2696,BitBattle.io,https://icomarks.com/ico/BitBattle.io,0.000 ,0.000 ,0.000 ,0.000 
2700,BlockCart,https://icomarks.com/ico/BlockCart,0.000 ,0.000 ,0.000 ,0.000 
2709,Bowhead Health,https://icomarks.com/ico/Bowhead-Health,0.000 ,0.000 ,0.000 ,0.000 
2710,Capital,https://icomarks.com/ico/Capital,0.000 ,0.000 ,0.000 ,0.000 
